HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.video_url_1,Input.video_url_2,Input.video_url_3,Input.video_url_4,Input.video_url_5,Answer.tag3,Answer.vid1tag1,Answer.vid1tag2,Answer.vid1tag3,Answer.vid2tag1,Answer.vid2tag2,Answer.vid2tag3,Answer.vid3tag1,Answer.vid3tag2,Answer.vid3tag3,Answer.vid4tag1,Answer.vid4tag2,Answer.vid4tag3,Answer.vid5tag1,Answer.vid5tag2,Answer.vid5tag3,Approve,Reject
3CIS7GGG65HIVHB0VGIWSAFWB44EUZ,34A9VSEXPEYBBWH75Y3DEAY3I3QJ97,Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment",$0.25 ,Sun Apr 15 08:37:21 PDT 2018,4,BatchId:3195171;OriginalHitTemplateId:920937340;,1800,172800,Wed Apr 18 08:37:21 PDT 2018,,,3U5JL4WY5L7U635V1HM8SFYUWBPX47,A2MGH3TS8WOQ2Q,Approved,Tue Apr 17 14:14:19 PDT 2018,Tue Apr 17 14:25:39 PDT 2018,Thu Apr 19 14:25:39 PDT 2018,2018-04-19 21:25:48 UTC,,,680,100% (1/1),100% (1/1),100% (1/1),https://www.youtube.com/watch?v=E3Onos4Eq3Y,https://www.youtube.com/watch?v=c2ZSZrGc-O8,https://www.youtube.com/watch?v=oo5zwV6_yVs,https://www.youtube.com/watch?v=dytCWrf92zc,https://www.youtube.com/watch?v=lvBCvA1LE8o,some climax were easier to pick out than others. I hope that I did a good job and completed what you asked for.,3,kasik is standing in front of window with writing at the bottom stating paid advertisement,0:21,1,just shows a ! mark and a black screen,no video was able to play,3,the guys jump off bridge onto a boat. the police standing at bridge watching get away and then a beer is put on the counter,0:50,3,flashing lights in the background and words on screen stating driving on drug same penalty as drunk driving,0:23,3,the dancing ends and then screen goes white with the advertiser on the screen but in foreign language so unable to read it,0:11,,
3CIS7GGG65HIVHB0VGIWSAFWB44EUZ,34A9VSEXPEYBBWH75Y3DEAY3I3QJ97,Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment",$0.25 ,Sun Apr 15 08:37:21 PDT 2018,4,BatchId:3195171;OriginalHitTemplateId:920937340;,1800,172800,Wed Apr 18 08:37:21 PDT 2018,,,3U5NZHP4LS0J96RZUXWASRLVY94HPA,AVJQCYPOW6LOA,Approved,Sun Apr 15 10:52:41 PDT 2018,Sun Apr 15 11:01:15 PDT 2018,Tue Apr 17 11:01:15 PDT 2018,2018-04-17 18:01:48 UTC,,,514,100% (1517/1518),100% (6/6),100% (6/6),https://www.youtube.com/watch?v=E3Onos4Eq3Y,https://www.youtube.com/watch?v=c2ZSZrGc-O8,https://www.youtube.com/watch?v=oo5zwV6_yVs,https://www.youtube.com/watch?v=dytCWrf92zc,https://www.youtube.com/watch?v=lvBCvA1LE8o,I wish there were clearer instructions on if there is not climax.,3,Marco Rubio falls away from the screen.,0:11,1,Video not available,Video not available.,3,The men land on a boat with women.,0:22,3,The police pull them over after seeing the girl's big eyes.,0:21,3,The guy and his mother dance at the end of the video.,0:15,,
3CIS7GGG65HIVHB0VGIWSAFWB44EUZ,34A9VSEXPEYBBWH75Y3DEAY3I3QJ97,Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment",$0.25 ,Sun Apr 15 08:37:21 PDT 2018,4,BatchId:3195171;OriginalHitTemplateId:920937340;,1800,172800,Wed Apr 18 08:37:21 PDT 2018,,,3WETL7AQWU60MO2HVXYUQRF4PDM53P,A2CA9R4T9ZFWVP,Approved,Tue Apr 17 23:53:27 PDT 2018,Wed Apr 18 00:09:07 PDT 2018,Fri Apr 20 00:09:07 PDT 2018,2018-04-20 07:09:48 UTC,,,940,100% (2/2),100% (2/2),100% (2/2),https://www.youtube.com/watch?v=E3Onos4Eq3Y,https://www.youtube.com/watch?v=c2ZSZrGc-O8,https://www.youtube.com/watch?v=oo5zwV6_yVs,https://www.youtube.com/watch?v=dytCWrf92zc,https://www.youtube.com/watch?v=lvBCvA1LE8o,I really enjoy doing these HITS. Please let me know how I have done or what I can do to do these correctly. Thank you for this opportunity.,3,New day america states they are responcible for this content.,00:15 - States John Kasich has the experience to be President.,1,There was a black screen with a big explanation point - No video,There was no video so no climax,3,"They finally get away from the cops by jumping when the bridge is opening up, still holding their beers and not spilling any of it. Cops are disgusted.",1:18,3,The boys get pulled over by the cops because the cops can see them drug driving by their eyes.,00:25  when the siren sounds to pull them over,3,Man and woman are both dancing to Banana Milk.,00:14 Man starts dancing after drinking banana milk.,,
3L21G7IH47U0SP1TTTK6OB2FIJB1Y1,34A9VSEXPEYBBWH75Y3DEAY3I3QJ97,Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment",$0.25 ,Sun Apr 15 08:37:18 PDT 2018,5,BatchId:3195171;OriginalHitTemplateId:920937340;,1800,172800,Fri Apr 20 19:17:10 PDT 2018,,,33PPUNGG393QC478DB66XTPFVHMZRN,AXE0P7KYOCPR7,Approved,Sun Apr 15 16:48:04 PDT 2018,Sun Apr 15 16:55:21 PDT 2018,Tue Apr 17 16:55:21 PDT 2018,2018-04-17 23:55:49 UTC,,,437,100% (45/45),100% (31/31),100% (31/31),https://www.youtube.com/watch?v=e8iwjnN8j3A,https://www.youtube.com/watch?v=-S0Azz85mlA,https://www.youtube.com/watch?v=gm_n76Dsl0c,https://www.youtube.com/watch?v=BhHONpmlxPc,https://www.youtube.com/watch?v=g7xSwrdkOMM,No.,3,"The singer triumphantly displays his phone to a delighted crowd, and a montage of happy people on their phones plays",0:41,1,N/A,N/A,3,"The rooster turns to the camera and says he wants to be a french fry, and a clip of the chicken fries plays",0:21,3,"Jordan says that the shoes are not behind his success, while text appears insinuating that the brand believes otherwise",0:16,3,The models pose together in black tank tops,0:22,,
3L21G7IH47U0SP1TTTK6OB2FIJB1Y1,34A9VSEXPEYBBWH75Y3DEAY3I3QJ97,Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment",$0.25 ,Sun Apr 15 08:37:18 PDT 2018,5,BatchId:3195171;OriginalHitTemplateId:920937340;,1800,172800,Fri Apr 20 19:17:10 PDT 2018,,,3JV9LGBJWUCNOAKNVR1DIR44AEUGOD,A20560K72HEL1C,Approved,Wed Apr 18 09:26:34 PDT 2018,Wed Apr 18 09:32:21 PDT 2018,Fri Apr 20 09:32:21 PDT 2018,2018-04-20 16:32:48 UTC,,,347,100% (17/17),100% (17/17),100% (17/17),https://www.youtube.com/watch?v=e8iwjnN8j3A,https://www.youtube.com/watch?v=-S0Azz85mlA,https://www.youtube.com/watch?v=gm_n76Dsl0c,https://www.youtube.com/watch?v=BhHONpmlxPc,https://www.youtube.com/watch?v=g7xSwrdkOMM,No.,2,They show various different logos.,N/A,1,N/A,N/A,2,They showed their chicken fries.,N/A,2,They show the Air Jordan logo.,N/A,2,They show their logo and slogan.,N/A,,
3L21G7IH47U0SP1TTTK6OB2FIJB1Y1,34A9VSEXPEYBBWH75Y3DEAY3I3QJ97,Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment",$0.25 ,Sun Apr 15 08:37:18 PDT 2018,5,BatchId:3195171;OriginalHitTemplateId:920937340;,1800,172800,Fri Apr 20 19:17:10 PDT 2018,,,3ND9UOO81L0BFB7QX4P3CDMY92CWLI,A2JY56TZCEPK3J,Submitted,Thu Apr 19 22:41:11 PDT 2018,Thu Apr 19 22:48:44 PDT 2018,Sat Apr 21 22:48:44 PDT 2018,,,,453,100% (56/56),100% (54/54),100% (54/54),https://www.youtube.com/watch?v=e8iwjnN8j3A,https://www.youtube.com/watch?v=-S0Azz85mlA,https://www.youtube.com/watch?v=gm_n76Dsl0c,https://www.youtube.com/watch?v=BhHONpmlxPc,https://www.youtube.com/watch?v=g7xSwrdkOMM,none,2,A man is standing on stage,na,1,na,na,3,Chicken fries are shown in a container,0:25,3,michael jordan and spike lee are standing on a basketball court,0:06,2,a group of women are standing together outside,na,,
3L21G7IH47U0SP1TTTK6OB2FIJB1Y1,34A9VSEXPEYBBWH75Y3DEAY3I3QJ97,Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment",$0.25 ,Sun Apr 15 08:37:18 PDT 2018,5,BatchId:3195171;OriginalHitTemplateId:920937340;,1800,172800,Fri Apr 20 19:17:10 PDT 2018,,,3Q5ZZ9ZEVPDMNL8N7ETQH8NF54C58P,A1CF6U3GF7DZEJ,Submitted,Thu Apr 19 15:21:17 PDT 2018,Thu Apr 19 15:28:16 PDT 2018,Sat Apr 21 15:28:16 PDT 2018,,,,419,99% (2166/2178),100% (30/30),100% (30/30),https://www.youtube.com/watch?v=e8iwjnN8j3A,https://www.youtube.com/watch?v=-S0Azz85mlA,https://www.youtube.com/watch?v=gm_n76Dsl0c,https://www.youtube.com/watch?v=BhHONpmlxPc,https://www.youtube.com/watch?v=g7xSwrdkOMM,no,3,Happy people are talking on their cell phones.,0:07,1,N/A,N/A,3,A photo of BK's new chicken fries is onscreen.,0:26,3,Spike Lee and Michael Jordan hold basketballs and stare at the camera.,0:08,3,A group of plus size women pose for the camera.,0:05,,
3UOMW19E6D4MD417YO4TUANDRBYC5M,34A9VSEXPEYBBWH75Y3DEAY3I3QJ97,Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment",$0.25 ,Sun Apr 15 08:37:20 PDT 2018,4,BatchId:3195171;OriginalHitTemplateId:920937340;,1800,172800,Thu Apr 26 06:44:02 PDT 2018,,,3WYP994K18PXLVZJP11P8RPHT0F6YG,AF6HPN1HUYG32,Approved,Sun Apr 15 08:42:10 PDT 2018,Sun Apr 15 08:49:08 PDT 2018,Tue Apr 17 08:49:08 PDT 2018,2018-04-17 15:49:48 UTC,,,418,100% (1/1),100% (1/1),100% (1/1),https://www.youtube.com/watch?v=f_SwD7RveNE,https://www.youtube.com/watch?v=VJwFUNHtCJQ,https://www.youtube.com/watch?v=487-TyrRkfE,https://www.youtube.com/watch?v=TCFnaU88FZM,https://www.youtube.com/watch?v=U3jgo5ea_zc,none,2,i different product is shown,no climax,3,mario jumps out of the tv and drinks milk,0.24,2,a boy make strange noises with a handheld toy,no climax,1,there was no video,0,2,a cartoon tlaking and singing about cheese,no climax,,
3UDTAB6HH6XLKZ83PYOQBPQE4IK098,34A9VSEXPEYBBWH75Y3DEAY3I3QJ97,Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment",$0.25 ,Sun Apr 15 08:37:22 PDT 2018,4,BatchId:3195171;OriginalHitTemplateId:920937340;,1800,172800,Thu Apr 26 06:44:46 PDT 2018,,,3KB8R4ZV1F535GVERMWRC74537BGBT,A1CF6U3GF7DZEJ,Approved,Mon Apr 16 07:24:37 PDT 2018,Mon Apr 16 07:36:45 PDT 2018,Wed Apr 18 07:36:45 PDT 2018,2018-04-18 14:36:48 UTC,,,728,99% (2166/2178),100% (30/30),100% (30/30),https://www.youtube.com/watch?v=faTF8wpZ4gA,https://www.youtube.com/watch?v=j-QYIP7o2-A,https://www.youtube.com/watch?v=wYj5o4kQsXs,https://www.youtube.com/watch?v=N6h1SMjQEog,https://www.youtube.com/watch?v=yQxTNjQe0Xs,No,2,Two men are disgusted with their half empty glasses.,N/A,2,A smiling John McCain and his wife wave to the crowd in a shower of confetti.,N/A,3,The chimp in the juice box is shaking its head.,0:23,2,The man and woman slap a high five after their run.,N/A,2,The woman takes the man's beer and opens the bottle.,N/A,,
3IKDQS3DQEYYPSWM58NNJJRIWX4CIW,34A9VSEXPEYBBWH75Y3DEAY3I3QJ97,Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment",$0.25 ,Sun Apr 15 08:37:23 PDT 2018,4,BatchId:3195171;OriginalHitTemplateId:920937340;,1800,172800,Thu Apr 26 06:44:42 PDT 2018,,,3QXNC7EIPJTN6J5WF0TS09MZ8R709Q,A1CF6U3GF7DZEJ,Approved,Mon Apr 16 12:10:07 PDT 2018,Mon Apr 16 12:20:25 PDT 2018,Wed Apr 18 12:20:25 PDT 2018,2018-04-18 19:20:48 UTC,,,618,99% (2166/2178),100% (30/30),100% (30/30),https://www.youtube.com/watch?v=fi7G0RgqcxQ,https://www.youtube.com/watch?v=M0LfLk9lLEg,https://www.youtube.com/watch?v=kBX9-WUsMAg,https://www.youtube.com/watch?v=_gXnfGIc1Tk,https://www.youtube.com/watch?v=Vot3KDw2z3o,none,2,A yellow animal waves to the viewer.,N/A,2,Mario and Luigi are in the kitchen together.,N/A,3,The name of the app is shown on the cell phone screen.,0:08,2,The little girl falls asleep leaning against the man.,N/A,3,The boy winks as he sits next to the girl.,0:34,,
3IKDQS3DQEYYPSWM58NNJJRIWX4CIW,34A9VSEXPEYBBWH75Y3DEAY3I3QJ97,Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment",$0.25 ,Sun Apr 15 08:37:23 PDT 2018,4,BatchId:3195171;OriginalHitTemplateId:920937340;,1800,172800,Thu Apr 26 06:44:42 PDT 2018,,,3ZQIG0FLQFEEBGJKB8R9ZMK0ZLSWVK,A1Y1X40P944YI,Approved,Sun Apr 15 15:38:22 PDT 2018,Sun Apr 15 15:45:35 PDT 2018,Tue Apr 17 15:45:35 PDT 2018,2018-04-17 22:45:48 UTC,,,433,100% (1/1),100% (1/1),100% (1/1),https://www.youtube.com/watch?v=fi7G0RgqcxQ,https://www.youtube.com/watch?v=M0LfLk9lLEg,https://www.youtube.com/watch?v=kBX9-WUsMAg,https://www.youtube.com/watch?v=_gXnfGIc1Tk,https://www.youtube.com/watch?v=Vot3KDw2z3o,None,3,A fuzzy character holds up a sign and waves,0:27,3,Guy dress as Mario (from Mario Kart) leaves the room with some luggage.,0:23,3,"A phone screen shows the words ""nextbit""",0:18,3,"The plane is in the sky with the text above it saying ""Let your heart fly""",0:53,3,Text on screen: Sky believe in better,0:44,,
3NSCTNUR2ZLYKP49EA82OFXPR8DA5I,34A9VSEXPEYBBWH75Y3DEAY3I3QJ97,Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment",$0.25 ,Sun Apr 15 08:37:26 PDT 2018,4,BatchId:3195171;OriginalHitTemplateId:920937340;,1800,172800,Thu Apr 26 06:45:31 PDT 2018,,,3M23Y66PO350P9NAQV90Q51GCGC6SX,AXE0P7KYOCPR7,Approved,Sun Apr 15 17:57:15 PDT 2018,Sun Apr 15 18:04:29 PDT 2018,Tue Apr 17 18:04:29 PDT 2018,2018-04-18 01:04:48 UTC,,,434,100% (45/45),100% (31/31),100% (31/31),https://www.youtube.com/watch?v=fk3-cuv8q1M,https://www.youtube.com/watch?v=kw03nalTAMQ,https://www.youtube.com/watch?v=mqtY88BUi0M,https://www.youtube.com/watch?v=z0nrVYvE0b8,https://www.youtube.com/watch?v=n6sAGZ5F7Cc,No.,1,N/A,N/A,3,"The woman smiles with clean teeth despite having just eaten dirt, and the spokeswoman claims the gum can make your mouth feel clean no matter what",0:43,3,"The turtles urge kids to not even talk to drug dealers, and then utter their catchphrase",0:11,3,"The characters, now safely buckled into their seats, wave happily to the viewer",0:10,3,A baby panda looks happily at the viewer as text urges the viewer to be a hero,0:03,,
3NSCTNUR2ZLYKP49EA82OFXPR8DA5I,34A9VSEXPEYBBWH75Y3DEAY3I3QJ97,Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment",$0.25 ,Sun Apr 15 08:37:26 PDT 2018,4,BatchId:3195171;OriginalHitTemplateId:920937340;,1800,172800,Thu Apr 26 06:45:31 PDT 2018,,,3VELCLL3GLHWEIHRE5XKOARKGMJ1F7,A1CF6U3GF7DZEJ,Approved,Tue Apr 17 13:49:54 PDT 2018,Tue Apr 17 13:56:48 PDT 2018,Thu Apr 19 13:56:48 PDT 2018,2018-04-19 20:57:48 UTC,,,414,99% (2166/2178),100% (30/30),100% (30/30),https://www.youtube.com/watch?v=fk3-cuv8q1M,https://www.youtube.com/watch?v=kw03nalTAMQ,https://www.youtube.com/watch?v=mqtY88BUi0M,https://www.youtube.com/watch?v=z0nrVYvE0b8,https://www.youtube.com/watch?v=n6sAGZ5F7Cc,no,1,N/A,N/A,3,"A blonde actress appears, holding up Orbit gum.",0:44,3,The Ninja turtles urge kids to stay away from marijuana.,0:05,3,The two young animals wave to the camera.,0:11,3,The baby panda is saved.,0:09,,
3ZTE0JGGCEQ8LE7P330S3GN4863COR,34A9VSEXPEYBBWH75Y3DEAY3I3QJ97,Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment",$0.25 ,Sun Apr 15 08:37:25 PDT 2018,6,BatchId:3195171;OriginalHitTemplateId:920937340;,1800,172800,Thu Apr 19 12:38:56 PDT 2018,,,38YMOXR4MVXTWQ4JA0J1NU41ISTW6L,A2QYDYP5FUZZRA,Approved,Sun Apr 15 12:12:25 PDT 2018,Sun Apr 15 12:20:34 PDT 2018,Tue Apr 17 12:20:34 PDT 2018,2018-04-17 19:20:48 UTC,,,489,100% (1/1),100% (1/1),100% (1/1),https://www.youtube.com/watch?v=g_AtNY0bYAA,https://www.youtube.com/watch?v=C6d4o6hxZOY,https://www.youtube.com/watch?v=QLPyuFVKGak,https://www.youtube.com/watch?v=x24tpUkfL5w,https://www.youtube.com/watch?v=1SlSxuhLJVE,,1,Video not available,Video not available,3,Superqueso cheese is shown next to a backpack.,0:16,3,The book read is shown with the address of the Audible website,0:30,3,Recipes the product can be used for are shown,1:06,3,The brand name of the drink is shown,0:30,,
3ZTE0JGGCEQ8LE7P330S3GN4863COR,34A9VSEXPEYBBWH75Y3DEAY3I3QJ97,Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment",$0.25 ,Sun Apr 15 08:37:25 PDT 2018,6,BatchId:3195171;OriginalHitTemplateId:920937340;,1800,172800,Thu Apr 19 12:38:56 PDT 2018,,,39K0FND3AIDYEGM8WBUQU14WHKRAM7,AXE0P7KYOCPR7,Approved,Wed Apr 18 16:07:33 PDT 2018,Wed Apr 18 16:14:13 PDT 2018,Fri Apr 20 16:14:13 PDT 2018,2018-04-20 23:14:48 UTC,,,400,100% (45/45),100% (31/31),100% (31/31),https://www.youtube.com/watch?v=g_AtNY0bYAA,https://www.youtube.com/watch?v=C6d4o6hxZOY,https://www.youtube.com/watch?v=QLPyuFVKGak,https://www.youtube.com/watch?v=x24tpUkfL5w,https://www.youtube.com/watch?v=1SlSxuhLJVE,No,1,N/A,N/A,3,The boy and girl laugh together,0:15,3,The man reads a censored line from the book into the microphone,0:12,3,The serving pot of chicken is placed on a wooden platter,1:02,3,"One of the men catches the bouquet, and he throws it to the other man who throws it away",0:23,,
3ZTE0JGGCEQ8LE7P330S3GN4863COR,34A9VSEXPEYBBWH75Y3DEAY3I3QJ97,Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment",$0.25 ,Sun Apr 15 08:37:25 PDT 2018,6,BatchId:3195171;OriginalHitTemplateId:920937340;,1800,172800,Thu Apr 19 12:38:56 PDT 2018,,,3DYGAII7PM6WMZQ2DNJ415DWQ93QP9,ALA2GUSIXFV9Z,Submitted,Thu Apr 19 08:13:20 PDT 2018,Thu Apr 19 08:22:52 PDT 2018,Sat Apr 21 08:22:52 PDT 2018,,,,572,0% (0/0),0% (0/0),0% (0/0),https://www.youtube.com/watch?v=g_AtNY0bYAA,https://www.youtube.com/watch?v=C6d4o6hxZOY,https://www.youtube.com/watch?v=QLPyuFVKGak,https://www.youtube.com/watch?v=x24tpUkfL5w,https://www.youtube.com/watch?v=1SlSxuhLJVE,This is a fun survery,1,N/A,N/A,3,Cheese rounds were in a plastic weave bag,0:17,3,They show the book cover and said it was available at audiable,0:31,3,At the end they should boxes you could click on to get other receipe,1:08,3,one of the ushers caught the bouquet,:29,,
3YKP7CX6G2DIQ3NK8HNVHAVR0WT7BP,34A9VSEXPEYBBWH75Y3DEAY3I3QJ97,Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment",$0.25 ,Sun Apr 15 08:37:22 PDT 2018,4,BatchId:3195171;OriginalHitTemplateId:920937340;,1800,172800,Thu Apr 26 06:44:34 PDT 2018,,,386CSBG1O0KOCT8XYRKVV5MFVTP6Q9,AR72L0JX4D03W,Approved,Mon Apr 16 10:19:19 PDT 2018,Mon Apr 16 10:29:09 PDT 2018,Wed Apr 18 10:29:09 PDT 2018,2018-04-18 17:29:48 UTC,,,590,100% (118/118),100% (2/2),100% (2/2),https://www.youtube.com/watch?v=gerq4GpHpKw,https://www.youtube.com/watch?v=7kxXVnAtnOQ,https://www.youtube.com/watch?v=Xh9jAD1ofm4,https://www.youtube.com/watch?v=J64QS4tE6ic,https://www.youtube.com/watch?v=din6kkS5tgQ,"If the video isn't available, it should just automatically blank out the other text fields.",3,An elderly Asian lady asks a question.,0:26 The crowd yells out a message at the camera.,3,We see a white screen with a close up of the iPhone.,0:51 The bride finally makes an appearance at the wedding.,1,Video was not available,Video was not available,3,We see text for the upcoming X-Men Apocalypse movie.,0:20 M&M products are shown with a loud musical sting.,1,Video was not available,Video was not available,,
3D3B8GE892PO8GCN6J3GQQRMCQW9PO,34A9VSEXPEYBBWH75Y3DEAY3I3QJ97,Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment",$0.25 ,Sun Apr 15 08:37:19 PDT 2018,4,BatchId:3195171;OriginalHitTemplateId:920937340;,1800,172800,Thu Apr 26 06:43:47 PDT 2018,,,3C5W7UE9CGOAATU17LM4E9FUI1TXMJ,A17B2LOOCIKW87,Approved,Tue Apr 17 05:48:01 PDT 2018,Tue Apr 17 05:55:08 PDT 2018,Thu Apr 19 05:55:08 PDT 2018,2018-04-19 12:55:48 UTC,,,427,92% (12/13),91% (10/11),91% (10/11),https://www.youtube.com/watch?v=ghex3MkcoJw,https://www.youtube.com/watch?v=Tjnddp_pOac,https://www.youtube.com/watch?v=Dd_GSSQQGNY,https://www.youtube.com/watch?v=c6PPa6sg20E,https://www.youtube.com/watch?v=HtYOm59fys8,None.,3,The dinosaur farts in the water.,0:22,3,The 2 Google Battlecamp creatures meet in the arena.,0:16,2,Cadbury bar appears stating made with a glass and one half of fresh milk.,there is no climax,3,The man runs back to get another Wild Cat Energy Drink.,0:34,3,The monster gets mad and gets the doritos.,0:24,,
3EKZL9T8Y8KYTXL2ZQ52J7Q3WKPCH3,34A9VSEXPEYBBWH75Y3DEAY3I3QJ97,Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment",$0.25 ,Sun Apr 15 08:37:22 PDT 2018,5,BatchId:3195171;OriginalHitTemplateId:920937340;,1800,172800,Thu Apr 26 06:44:41 PDT 2018,,,3T111IHZ5FOB6DPV9DC7K5NMHL09RZ,A17B2LOOCIKW87,Approved,Tue Apr 17 05:39:20 PDT 2018,Tue Apr 17 05:47:43 PDT 2018,Thu Apr 19 05:47:43 PDT 2018,2018-04-19 12:47:48 UTC,,,503,92% (12/13),91% (10/11),91% (10/11),https://www.youtube.com/watch?v=glPUjj0HIvw,https://www.youtube.com/watch?v=10okyjMjlH8,https://www.youtube.com/watch?v=aw0OZ7wZm6U,https://www.youtube.com/watch?v=1Dp0aCWbQSE,https://www.youtube.com/watch?v=uINFVM7TTdY,None.,3,The ad jungle plays 'the convenience stores at Speedway' and the logo is shown.,0:18,3,The mom is sitting in John Cena's lap and the Dad is trying t get in the house.,0:37,2,For more information vistit T-Mobile.com,there is no climax,3,The children are enjoying the Big Babol Jel-O,0:20,3,The Cricket mascots slide down a rope and pose for a selfie.,0:10,,
